ADDRESS,LATITUDE,LONGITUDE,MAX_FLOOR,PLANNING_AREA,MIN_MRT_DIST,MRT_STATUS,MIN_MRT(OPEN)_DIST,MIN_HAWK_DIST,HAWK_TYPE,HAWK_OWNER,HAWK_NUMBER_OF_STALLS,MIN_PS_DIST,MIN_SS_DIST,MIN_MALL_DIST,cbd_dist,NUM_MRT_WITHIN_1.5KM,NUM_HAWK_WITHIN_1.5KM,NUM_PS_WITHIN_1.5KM,NUM_SS_WITHIN_1.5KM,NUM_MALL_WITHIN_1.5KM
483 pasir ris drive 4,1.374042,103.959999,12,pasir ris,885.6581139704579,planned,1196.6567307381492,3571.550087492339,MHC,HDB,129,360.3619301554985,136.18196963804115,533.2264092262129,15737.951087894806,5,0,3,4,2
415A fernvale link,1.389045,103.879415,22,sengkang,1668.7545966172052,open,1668.7545966172052,3095.8682780018585,HC,Government,36,570.2932655769115,181.31737271475308,453.733365096849,12136.188269407163,0,0,8,3,1
637C punggol drive,1.39918,103.915007,18,punggol,559.8252542539274,planned,559.8252542539274,5480.708287009567,MHC,HDB,186,182.91518263964136,442.38085776956495,445.2302773841049,14673.15775743448,2,0,8,3,2
430A bedok north road,1.3297,103.932991,17,bedok,707.0935128672911,open,707.0935128672911,292.67826664168285,MHC,HDB,196,143.0431362760658,579.0782551616267,688.5228551893327,10455.611432773108,2,7,7,5,1
682B woodlands drive 62,1.440524,103.803747,14,woodlands,313.68573437521894,open,313.68573437521894,2765.7172005552798,HC,HDB,78,128.9589412281064,387.46092529475834,1947.6875632619372,18204.393331587555,1,0,6,3,0
30 jalan bahagia,1.325741,103.858108,16,novena,801.061805635223,open,801.061805635223,455.52530173714234,MHC,HDB,92,443.4279809951026,325.3944451027142,1456.6341315099503,4786.427717969751,4,8,4,3,1
733 tampines street 71,1.357825,103.933874,14,tampines,1157.5012143188278,open,1157.5012143188278,1824.387224239549,MHC,HDB,144,153.89518226500417,465.7433823414693,864.9659315459476,12365.485005753848,4,0,6,4,3
747B bedok reservoir crescent,1.33666,103.921625,14,bedok,429.17775853503707,open,429.17775853503707,607.5388824344492,MHC,HDB,124,138.34062207226683,609.1403895341626,1568.3292418488986,9821.408519114395,3,3,5,1,0
135 edgedale plains,1.392092,103.910022,18,punggol,794.7518838132813,planned,794.7518838132813,4520.5722072985845,MHC,HDB,186,321.6322418534013,569.7504288844467,411.80591760086594,13719.327582670676,2,0,10,6,2
163 stirling road,1.291876,103.802632,12,queenstown,480.28589379606444,open,480.28589379606444,153.39827018622165,MHC,HDB,113,684.4460597537418,924.1793717520367,480.9661823085245,5504.542728793909,2,5,2,3,1
66 bedok south avenue 3,1.318494,103.943872,22,bedok,418.09859015080525,open,418.09859015080525,701.2032761191451,MHC,HDB,195,210.17044760555152,500.02271248447903,1766.9935774922383,11024.684906265955,6,3,2,4,0
41 circuit road,1.327206,103.886267,18,geylang,388.2942331828261,open,388.2942331828261,116.09555243675594,MHC,HDB,59,453.7749503823043,1130.3987752285582,2944.305721820056,6247.964639048515,7,5,3,4,0
307C anchorvale road,1.389901,103.887121,17,sengkang,898.310983799811,open,898.310983799811,3409.6515763392595,MHC,HDB,186,52.0903003973434,343.3187902498499,916.1727129266241,12474.691376879497,3,0,10,4,2
76 telok blangah drive,1.274384,103.808742,13,bukit merah,437.10615656468315,open,437.10615656468315,108.4107796781394,MK,HDB,64,192.369411301244,1355.3531564526554,817.6312438429741,4831.231339480301,2,6,2,2,1
339B sembawang close,1.448016,103.817561,16,sembawang,309.27407909149997,open,309.27407909149997,2201.926917605717,MHC,HDB,179,404.6626565246679,309.1665402061172,216.9075303160504,18628.945074184518,2,0,5,2,2
26C jalan membina,1.282758,103.825206,27,bukit merah,415.96956482587126,open,415.96956482587126,317.38504052794616,MHC,HDB,80,180.94691389819374,874.8247336712253,456.07864773366265,2904.170849257367,3,11,5,5,2
108 aljunied crescent,1.319175,103.885322,12,geylang,399.00078646814103,open,399.00078646814103,249.67020729846377,MHC,HDB,161,240.12602579258456,340.84174235999234,2091.0758679919795,5507.880250846004,8,9,4,4,0
413 bedok north avenue 2,1.330302,103.931086,25,bedok,702.3199516971574,open,702.3199516971574,327.49647112907064,MHC,HDB,125,88.49048242160123,640.2274267972948,648.2809790654035,10305.421242311586,2,7,8,4,1
986A jurong west street 93,1.337133,103.695109,14,jurong west,239.70279845262175,open,239.70279845262175,2162.660034115076,MHC,HDB,166,469.1267616876489,805.1244304645676,554.0691950677273,18384.328535792476,5,0,6,3,3
226 yishun street 21,1.434426,103.836166,4,yishun,558.2869175510317,open,558.2869175510317,910.5124202518757,MHC,HDB,179,205.90594905594622,316.4817885514159,721.2817554551598,16828.408871650383,2,1,6,4,2
113 woodlands street 13,1.438014,103.781229,13,woodlands,593.473582754079,open,593.473582754079,516.6066857023548,HC,HDB,78,818.6369422301573,600.441309319059,543.6400301618733,18831.150475912167,5,2,7,6,1
421 bukit batok west avenue 2,1.362518,103.744947,12,bukit batok,839.2727610243128,planned,863.6716771655767,2251.9947075984524,MHC,HDB,147,538.6339469965918,119.9856476965302,1453.2263446731738,14744.591374933381,4,0,2,3,1
247 yishun avenue 9,1.434998,103.842069,12,yishun,975.7890081472927,open,975.7890081472927,1556.120178259815,MHC,HDB,179,485.29829540302507,235.95242242120742,1022.3851074555208,16838.53040699648,1,0,6,3,1
95 havelock road,1.288475,103.832848,25,bukit merah,114.67571934126046,open,114.67571934126046,363.21610866628595,HC,HDB,30,723.1226866943986,523.2596786646035,554.7932288762241,2140.9315611047464,10,10,3,1,5
182A woodlands street 13,1.435697,103.775516,32,woodlands,365.225512999911,open,365.225512999911,541.1083367088994,HC,HDB,78,292.6683565091612,118.16479543516036,1132.6221545381227,18873.661562099627,3,2,3,4,1
362 bukit batok street 31,1.36092,103.749952,4,bukit batok,318.77006912316864,open,318.77006912316864,2358.6137854887465,MHC,HDB,147,253.27099633518074,422.75052754024364,1199.567051268026,14193.369313397878,3,0,2,3,1
625 choa chu kang street 62,1.398631,103.746034,12,choa chu kang,225.98445001085796,open,225.98445001085796,5393.645078505443,HC,HDB,78,475.2501908166353,153.0425523257012,2562.432954792764,17341.260847126574,2,0,4,3,0
137 bedok north avenue 3,1.328831,103.93551,13,bedok,807.3987696555552,open,807.3987696555552,321.3762639763509,MHC,HDB,196,436.426790825758,631.2332277431595,830.335393120614,10654.23403494031,4,7,6,5,1
2 holland avenue,1.309345,103.795559,22,queenstown,293.8767297284014,open,293.8767297284014,205.63746949421062,MHC,Government,69,1186.067728908582,1250.9186630234708,117.65155518231984,6853.416244753131,5,6,3,1,2
171A edgedale plains,1.394631,103.912294,18,punggol,498.79404707375625,planned,498.79404707375625,4896.580685531624,MHC,HDB,186,204.72505550775148,265.87774361080534,94.44734418061664,14086.899559239493,2,0,9,5,2
683A woodlands drive 62,1.440098,103.802893,14,woodlands,227.69703047970074,open,227.69703047970074,2661.375542929008,HC,HDB,78,205.15619538725196,364.0454828818434,1967.2316086548653,18187.252361063758,1,0,6,3,0
475B upper serangoon crescent,1.375774,103.899966,18,hougang,988.8477873152134,open,988.8477873152134,2408.848474357841,MHC,HDB,186,381.3122333159217,271.6445109631439,778.4624128826497,11600.414031099224,3,0,7,5,1
311 ubi avenue 1,1.329941,103.903301,12,geylang,367.425231349766,open,367.425231349766,1067.9263357663465,MHC,HDB,110,268.12828889122454,324.8885785216858,2706.643337588871,7773.883195867403,4,2,2,1,0
411 eunos road 5,1.318594,103.89968,17,geylang,395.87806948571716,open,395.87806948571716,280.41180219978355,MHC,Government,365,818.2419910941378,957.8349072293126,1571.702919253142,6669.390344464023,7,5,2,5,0
339 bukit batok street 34,1.363198,103.750805,12,bukit batok,516.1992655623421,open,516.1992655623421,2620.0464375750566,MHC,HDB,147,514.5912927606082,174.02140089502615,1459.4221930988185,14273.163330872216,2,0,2,3,1
238 jurong east street 21,1.340719,103.740563,25,jurong east,242.12145316311236,planned,837.3151735068095,438.85028824458374,MHC,HDB,147,238.12294634706328,351.1391626961118,765.7887392913358,13878.536304044075,8,2,4,3,4
12 teck whye lane,1.379464,103.755672,25,choa chu kang,678.7884188993579,open,678.7884188993579,4450.642260107922,MHC,HDB,147,533.2901521547259,432.5846714231697,509.5751058871281,15067.677176014595,6,0,3,4,1
887C woodlands drive 50,1.437134,103.794671,15,woodlands,800.0892378340757,open,800.0892378340757,1693.0138350242414,HC,HDB,78,326.23967640448825,485.4127617165044,1007.2841176316721,18171.210283531902,4,0,10,7,1
63 circuit road,1.326533,103.886634,10,geylang,374.89456911212255,open,374.89456911212255,153.03401010136784,MHC,HDB,59,490.49668539836387,1077.26841829539,2890.5921359345293,6215.677702893811,7,5,3,3,0
627 hougang avenue 8,1.369219,103.881883,13,hougang,932.3688466200574,planned,1047.7397298559117,1213.047921177696,MHC,HDB,186,275.0793391899997,391.56385005966604,1130.7253852651625,10122.98948984627,4,1,6,5,2
837 hougang central,1.36931,103.891525,16,hougang,242.61896593988115,open,242.61896593988115,1284.1894528601854,MHC,HDB,186,389.708391040471,589.929902333329,432.18774387022086,10541.479711590851,5,1,8,6,2
619B punggol drive,1.402881,103.911042,17,punggol,986.866313948624,open,986.866313948624,5584.4154138199965,MHC,HDB,186,192.9325380936986,222.9037505327839,242.08298430256733,14829.743726813136,6,0,10,4,3
374 tampines street 34,1.356439,103.958624,10,tampines,434.2829455506443,open,434.2829455506443,1980.6598285793484,MHC,HDB,144,536.5052804628993,225.7127313443285,831.2057520617129,14443.13920431751,2,0,6,7,2
221 lorong 8 toa payoh,1.342622,103.856972,16,toa payoh,1167.987316139879,open,1167.987316139879,354.04245873649967,MHC,HDB,157,300.62780757776846,530.1015274245063,1261.1094960193714,6622.845347041266,4,6,6,6,1
660 jalan tenaga,1.334393,103.906742,15,bedok,248.18657827505595,open,248.18657827505595,848.1285507777006,MHC,HDB,111,595.4965004492096,947.734958104727,2723.6295312799516,8388.383963951484,3,1,2,1,0
325A sumang walk,1.413597,103.898121,22,punggol,1040.9844441265354,open,1040.9844441265354,6175.524952436079,MHC,HDB,186,233.63811505680732,764.5462773754324,891.5135590738421,15352.073544461662,4,0,5,1,1
215 bishan street 23,1.357087,103.848809,16,bishan,662.9155108537376,open,662.9155108537376,778.7963174624721,MHC,HDB,118,592.3201186599105,509.9080836443688,730.4781148848201,8196.84934227681,6,5,4,7,2
693B woodlands avenue 6,1.438506,103.804251,13,woodlands,441.14244303663406,open,441.14244303663406,2766.867589721744,HC,HDB,78,162.95338852096754,163.1915298619567,2007.0618061015982,17974.588542710215,1,0,6,4,0
120B rivervale drive,1.385798,103.904394,17,sengkang,1230.4791299625333,open,1230.4791299625333,3590.377918807163,MHC,HDB,186,192.53953156290328,675.585710807971,1246.9323557503933,12810.926738375936,3,0,9,6,2
406A northshore drive,1.415928,103.900923,24,punggol,1136.055016115831,open,1136.055016115831,6499.656181021338,MHC,HDB,186,459.2466163963757,1120.6906285098046,1045.2609784581489,15701.710430462852,4,0,4,1,1
561 choa chu kang north 6,1.396326,103.744957,12,choa chu kang,264.2341934678958,open,264.2341934678958,5660.523198327652,HC,HDB,78,264.8662835028764,424.7493456982914,2447.7111943397717,17236.283063952706,5,0,4,3,0
1 teck whye avenue,1.382539,103.751711,13,choa chu kang,853.2802073879391,open,853.2802073879391,4589.527821002335,MHC,HDB,147,214.5891887947633,387.58699897439055,972.1430882603568,15619.891310508234,6,0,5,5,1
717A woodlands drive 70,1.440539,103.798669,13,woodlands,252.49356178348754,open,252.49356178348754,2229.2333034630155,HC,HDB,78,277.4761420097943,515.1012323500338,1528.896239079562,18378.205295145635,3,0,8,5,0
133 yishun street 11,1.432557,103.830784,4,yishun,602.2975006115429,open,602.2975006115429,278.4071620167176,MHC,HDB,179,249.03123110583988,405.07045447323384,790.6677046765222,16694.119268320585,2,1,5,5,3
473A upper serangoon crescent,1.376825,103.900641,18,hougang,1070.432963374022,open,1070.432963374022,2546.219341543795,MHC,HDB,186,517.70089026303,292.1757620377094,901.6206183095774,11738.262760881458,3,0,8,5,1
165 bukit batok west avenue 8,1.34732,103.741975,10,bukit batok,317.66909849145384,planned,886.01454851665,633.9425317595008,MHC,HDB,147,233.86777558470743,178.26741615409912,862.1562875176668,14093.065655562068,6,2,6,4,3
671 choa chu kang crescent,1.402555,103.748022,17,choa chu kang,588.6208141686776,planned,621.9264375247541,4930.7074254538,HC,HDB,78,137.49401078107175,358.4281755469514,2804.051796325603,17517.651397383703,4,0,4,2,0
602 bedok reservoir road,1.329349,103.911583,13,bedok,693.0633810028031,open,693.0633810028031,477.05926284683636,MHC,HDB,111,201.0661527353907,1117.1214292189009,2031.8919767162815,8442.502976392538,5,3,4,1,0
14 bedok south avenue 2,1.321361,103.936185,24,bedok,745.6432609405321,open,745.6432609405321,114.76441526964003,MHC,HDB,194,297.81614404016346,899.5975949413054,856.6855084811064,10355.53206961703,5,6,6,4,1
108 bedok north road,1.33274,103.936224,12,bedok,535.8213467208172,open,535.8213467208172,294.5548712604169,MHC,HDB,214,257.29603788067914,237.51233238351682,1176.7103248312644,10935.083364048476,5,7,6,5,1
448B sengkang west way,1.39342,103.87332,26,sengkang,2420.472565162508,open,2420.472565162508,3101.451553933288,MHC,HDB,150,220.55232223373272,663.9447152116315,379.4806466679614,12453.17801148211,0,0,2,1,1
267 yishun street 22,1.437009,103.839334,4,yishun,950.6365408531278,open,950.6365408531278,1349.6474139043,MHC,HDB,179,153.39272204353298,158.6643303696078,1066.3916042869776,17081.517946369586,2,1,7,3,2
651 hougang avenue 8,1.372539,103.881114,4,hougang,863.3028094905806,planned,1242.7078488068207,1586.148523294794,MHC,HDB,186,252.82450281900626,215.68702605770244,1409.1340959923386,10441.944282259048,4,0,5,5,1
227B sumang lane,1.403474,103.893724,17,punggol,996.8115046460517,open,996.8115046460517,4982.067128845843,MHC,HDB,186,592.1189884646741,476.6788471096006,980.0146974269643,14133.315500979203,5,0,7,3,2
149 bukit batok west avenue 6,1.349282,103.744342,4,bukit batok,598.8689455898927,open,598.8689455898927,974.9944140733464,MHC,HDB,147,369.80209501428243,395.7363692907131,549.6373441248804,13978.795355865648,5,2,7,4,1
509 ang mo kio avenue 8,1.374001,103.85014,12,ang mo kio,447.1728563507773,open,447.1728563507773,451.72149712860966,MHC,HDB,123,295.57262670137493,161.76383008598685,542.4769573117815,10063.252095154656,5,9,5,5,1
784 yishun avenue 2,1.421856,103.833859,12,yishun,529.3557141796053,open,529.3557141796053,1214.7373033019728,MHC,HDB,179,641.9093399930218,415.61687902614096,716.7209913485938,15476.186876625015,2,1,8,6,1
841 woodlands street 82,1.443506,103.791708,12,woodlands,916.9451488503572,open,916.9451488503572,1638.0094510066258,MHC,HDB,164,327.30076867190775,350.3873515743136,1065.85813002346,18946.53279877103,5,0,8,3,1
335A anchorvale crescent,1.398358,103.889074,16,sengkang,991.1149230818257,open,991.1149230818257,4355.696485848535,MHC,HDB,186,418.6779801485251,1062.370874809158,965.1204696576093,13430.564942063262,2,0,6,4,1
501 bukit batok street 52,1.351493,103.754998,8,bukit batok,641.0201414262306,open,641.0201414262306,2114.981283241521,MHC,HDB,147,317.7598238571983,262.7317819546182,661.944123642877,13123.404567988297,2,0,4,2,1
19 jalan membina,1.28557,103.826276,30,bukit merah,94.6235691580868,open,94.6235691580868,380.01917221552316,MHC,Government,94,154.42936616974845,1194.0513952873118,128.168847442382,2799.425008695901,4,11,6,5,2
866 woodlands street 83,1.44154,103.792756,12,woodlands,853.823124312983,open,853.823124312983,1683.5971591302368,HC,HDB,78,352.97826776122645,153.89058531606642,996.332792969222,18702.101118085455,5,0,10,4,1
170 bishan street 13,1.34642,103.853593,8,bishan,782.1289996766526,open,782.1289996766526,700.6404659125637,MHC,HDB,157,365.4900401549253,437.35082925509397,700.6664659748606,7017.29924212583,4,6,6,8,1
845 tampines street 83,1.352183,103.934927,12,tampines,825.0121262325328,open,825.0121262325328,1316.3724841136611,MHC,HDB,144,386.3109455353258,196.0208378981619,625.4267027449696,12047.356651457125,3,1,6,4,3
607 clementi west street 1,1.304236,103.767853,12,clementi,1257.7070917154867,open,1257.7070917154867,403.6148474109499,MHC,HDB,195,1306.874168820899,322.2866477752797,232.07700614418175,9579.189962167116,5,5,2,7,2
606 woodlands ring road,1.436726,103.797148,12,woodlands,607.8212185467478,open,607.8212185467478,1953.4126264968381,HC,HDB,78,198.76103698983735,624.352065341538,1277.6809562948254,18034.927030389343,4,0,10,7,1
276A jurong west street 25,1.353204,103.703654,15,jurong west,685.867437482063,planned,1631.7392601994056,1347.1630912242847,MHC,HDB,166,501.76038489290266,217.57941627497937,773.5429404607952,18172.97660975968,5,1,3,3,2
119 yishun ring road,1.435393,103.829177,4,yishun,849.503858784073,open,849.503858784073,441.9764135906813,MHC,HDB,179,486.7235325223767,95.27665905054546,859.2074168107843,17029.75166336915,2,1,6,4,3
326D anchorvale road,1.396131,103.888097,16,sengkang,913.1253674116946,open,913.1253674116946,4102.7673854685345,MHC,HDB,186,259.86208009873195,838.3727709961213,897.5999756578727,13162.682011045545,2,0,8,3,2
127D kim tian road,1.28112,103.829943,40,bukit merah,641.3117176978188,open,641.3117176978188,454.42199973261654,MHC,HDB,80,560.5147801823987,997.4835274882957,674.3218543572507,2385.9325156091527,7,14,5,2,3
714 tampines street 71,1.360052,103.937143,14,tampines,935.7829101994483,open,935.7829101994483,1824.449139271191,MHC,HDB,144,339.1965140204332,798.9457550671334,804.5068969512199,12800.761959278603,3,0,8,5,3
18 marsiling lane,1.443417,103.777861,4,woodlands,962.6269935991749,open,962.6269935991749,97.08591524650087,MHC,HDB,164,1158.4474802818022,598.3830879659643,1195.8461506083509,19530.39033458165,5,2,3,5,1
668A edgefield plains,1.405019,103.912412,15,punggol,1103.440922656725,open,1103.440922656725,5865.36734559472,MHC,HDB,186,150.16297104628597,483.6647427699858,263.2114073864946,15109.446561504894,6,0,8,3,3
830 jurong west street 81,1.345332,103.693437,15,jurong west,601.0648500819182,planned,955.037492391885,2155.0335355457923,MHC,HDB,166,652.8539206798599,984.106690132798,578.8394779299307,18872.241746375254,6,0,6,4,2
